,season,episode,friend,script
0,season5,503t100,Joey," I want the drugs Ross, I want the drugs! (He starts rocking back and
forth, taking Ross with him.)"
0,season5,503t100,Ross, I do too! I do too!
0,season5,503t100,Joey, Argh!
0,season5,503t100,Ross, Argh!
0,season5,503t100,Joey, Argh!
0,season5,503t100,Ross, Argh!
0,season5,503t100,Frank," Yeah, I love you. Okay, bye! (To Rachel) Hi!"
0,season5,503t100,Rachel, Hi!
0,season5,503t100,Frank," That was Alice's mom, she said she left five hours ago. She should be
here by now!"
0,season5,503t100,Rachel," Oh, honey, dont worry. She's gonna make it on time."
0,season5,503t100,Frank, Yeah.
0,season5,503t100,Rachel," Yeah. So Frank, three babies. Whew, that just seems like a lot, huh?"
0,season5,503t100,Frank, (laughs) Not to me.
0,season5,503t100,Rachel," Yeah, fair enough."
0,season5,503t100,Dr. Harad," Okay, you're at ten centimeters. Time to start having some babies.
All right, I want only the father in here please."
0,season5,503t100,Monica, Bye Dan!
0,season5,503t100,Dan," Uh, bye Monica."
0,season5,503t100,Chandler," Bye, momi-moo."
0,season5,503t100,Dr. Harad," All right, I need a clamp, sterile towel, and channel 31."
0,season5,503t100,Phoebe, What is that?
0,season5,503t100,Phoebe, Oh my God!
0,season5,503t100,Dr. Harad," Oh, no-no-no, it's a good one! Fonzie plays the bongos. All right,
are you ready? It's time to start pushing."
0,season5,503t100,Joey's Doctor," Are you ready? It's time to try peeing. (Joey makes a face like
he is trying to pee.) Wait-wait-wait-wait-wait! It's almost time to try peeing.
(Points at the bottle Joey is to pee into.)"
0,season5,503t100,Dr. Harad," Okay, now push! That's it push! Just concentrate on pushing! Yeah,
here we go!"
0,season5,503t100,Dan, I see the head.
0,season5,503t100,Frank," Yes, it has a head! "
0,season5,503t100,Dr. Harad, All right. Keep pushing! Come on!
0,season5,503t100,Frank," I can't believe there's somebody coming out of you right now. There's
somebody coming out of you! Is it? Is it? It's my son."
0,season5,503t100,Dr. Harad, All right. Here's your first baby.
0,season5,503t100,Frank, YESSSSS!!!!! We got a baby boy!! 
0,season5,503t100,Chandler, Yes!
0,season5,503t100,Frank, Frank Jr. Jr.!!
0,season5,503t100,Rachel," Oh, how does he look? How does he look?"
0,season5,503t100,Frank, So gross! (He runs back to the delivery room.)
0,season5,503t100,Dr. Harad, Okay. You ready to push again?
0,season5,503t100,Phoebe, I already had a baby. Leave me alone.
0,season5,503t100,Frank," Okay, okay, come on, you can do it. You can do it!"
0,season5,503t100,Frank," Yeah!! Little Leslie is here! We got another one! Oh my God, I can't
believe I have two-two children. How scary is that? (He returns to the delivery room.)"
0,season5,503t100,Frank," Come on little Chandler, it's time to be born. Come on little Chandler!
Come on!"
0,season5,503t100,Dr. Harad," All right, he's coming. He's coming!"
0,season5,503t100,Frank," Hey, where's his thing?"
0,season5,503t100,Frank, Chandler's a girl!
0,season5,503t100,Chandler," Oh God, kindergarten flashback."
0,season5,503t100,Frank," They musta read the sonogram wrong. 'Cause they, 'cause they thought it
was a boy, but Chandler's a girl! Chandler's a girl!"
0,season5,503t100,Chandler," Okay, keep saying it!"
0,season5,503t100,Alice, (running in from the elevator) Am I too late?!
0,season5,503t100,Frank," No-no ah, everything's okay. Everybody's healthy there's 30 fingers and
30 toes."
0,season5,503t100,Alice, We have our babies?
0,season5,503t100,Frank, Yeah.
0,season5,503t100,Alice," (Starting to cry) Oh, we have our babies."
0,season5,503t100,Joey, Oh my God.
0,season5,503t100,Ross," You did it, man."
0,season5,503t100,Joey's Doctor, Would you like to see them? (He hands Joey a little jar.)
0,season5,503t100,Joey," They're so small! (Both he and Ross look at them with satisfied looks on
their faces.)"
0,season5,503t100,Dan," So, I'll call you tomorrow."
0,season5,503t100,Monica, Great!
0,season5,503t100,Chandler," So, are you really gonna go out with that nurse man?"
0,season5,503t100,Monica," Well uh, you and I are just goofing around, I thought, why not goof
around with him."
0,season5,503t100,Chandler," Y'know, I don't know if you've ever looked up the term goofing around
in the dictionary Well, I have, and the technical definition is, two friends who
care a lot about each other and have amazing sex and just wanna spend more time together.
But if you have this new fangled dictionary that gets you made at me, then we have to,
y'know, get you my original dictionary. I am so bad at this."
0,season5,503t100,Monica, I think you're better than you think you are.
0,season5,503t100,Chandler," Really? Okay, so"
0,season5,503t100,Monica, (interrupting) Know when to stop.
0,season5,503t100,Chandler," Y'know, I sensed that I should stop. So we're okay?"
0,season5,503t100,Monica," Yeah. All right, I'm gonna go tell Dan that it's not gonna happen. (They
kiss and as she starts to leave, Chandler starts to dance. Without turning around.) Don't
do the dance."
0,season5,503t100,Chandler, Right!
0,season5,503t100,Monica, I think you're my favorite.
0,season5,503t100,Phoebe, Which one do you have?
0,season5,503t100,Monica, I don't care.
0,season5,503t100,Rachel," (entering) Hi. (To Phoebe) Hey, hi! So uh, Frank and Alice wanted me to
tell you that they're still outside making phone calls."
0,season5,503t100,Phoebe," But umm, I mean, did you talk to them about, y'know"
0,season5,503t100,Rachel," Yeah, umm, no honey."
0,season5,503t100,Phoebe," Oh. It was a long shot. Hey, you guys can I just like have a second
alone with the babies."
0,season5,503t100,All," Yeah, sure yeah. Yeah."
0,season5,503t100,Phoebe," So, here you are. It seems like yesterday I was talking to you in that
little petri dish. Everyone said labor was the hardest thing I'd ever have to do, but they
were wrong this is. Oh, I had the most fun with you guys! I wish I could take you home and
see you everyday. Okay, I'll settle for being your favorite Aunt. I know Alice's sister
has a pool, but you lived in me. Okay, so we're cool. Yeah, we're gonna be great. Little
high fives! (Imitates the high fives.) Ahh! Ahh! Ahh! (One of the babies begins to cry.)
Well, if you're gonna cry. (She starts crying.)"
0,season5,503t100,Monica," Phoebe, we are so proud of you! You're amazing!"
0,season5,503t100,Phoebe, I know.
0,season5,503t100,Rachel, So does it really hurt as bad as they say?
0,season5,503t100,Phoebe, Yeah. You won't be able to take it.
0,season5,503t100,Chandler," So uh, now that little Chandler turned out to be a girl, what are they
gonna name her?"
0,season5,503t100,Phoebe, They're gonna call her Chandler.
0,season5,503t100,Chandler," That's kind of a masculine name, don't you think?"
0,season5,503t100,Phoebe, Works on you.
0,season5,504pbs,Monica, (In a sexy voice) Come in. I've been waiting for you. 
0,season5,504pbs,Rachel," Hi! I just wanna-(sees Monica)-Ahhh!!! Oh my God! (She runs out in
horror.) Oh my God!"
0,season5,504pbs,Monica," (pulling on a robe) Okay, I'm sorry! I'm sorry! I-I-I was um, I was
taking a nap."
0,season5,504pbs,Rachel," Since when do take naps in that position. Oh God Monica, tell me
you were waiting for a guy! Please tell me you were waiting for a guy!"
0,season5,504pbs,Monica," Yes. Yes, I was. A guy. From work. (Thinks) I'm seeing a guy from work!
Ha!"
0,season5,504pbs,Rachel," (Gasps) That cute waiter guy from your restaurant, the one that looks
like a non-threatening Ray Liotta?"
0,season5,504pbs,Monica," Uh-huh, that one!"
0,season5,504pbs,Rachel," Y'know what, just give me a second and I'll be out of your hair. I'm
just gonna grab a jacket. When I get back, I want every little detail. (There's a knock on
the door.) Maybe that's him. (Goes to answer the door.)"
0,season5,504pbs,Monica," (Panicking) Okay, umm, okay, umm (Rachel opens the door.) It's
just Joey and Ross."
0,season5,504pbs,Rachel, Why aren't you guys at the movie?
0,season5,504pbs,Joey," Well, we were! But Ross was talking so loud on his phone they threw us
out!"
0,season5,504pbs,Ross, I had to talk loud because the movie was loud!
0,season5,504pbs,Joey, (to Monica and Rachel) He's talking to London!
0,season5,504pbs,Monica, But why?! Did he get in touch with Emily?
0,season5,504pbs,Joey," Well no, not yet. He's calling everyone on her side of the family hoping
that someone will help him get in touch with her."
0,season5,504pbs,Ross," (on phone) I-I-I don't care if I said some other girl's name you prissy,
old twit!"
0,season5,504pbs,Joey, Ross! Way to suck up to the family.
0,season5,504pbs,Chandler," (entering, happily, with a bottle of champagne, thinking that Monica
is the only one there) Ha-ha-ha-(sees everyone)-enh-enh. I'm so glad you guys are all
here! My office finally got wrinkle free fax paper!"
0,season5,504pbs,Joey," (entering, wearing a tux) Hey!"
0,season5,504pbs,Chandler," Oh no-no-no-no-no-no, vomit tux! No-no, vomit tux!"
0,season5,504pbs,Joey," Don't worry, I had it dry-cleaned."
0,season5,504pbs,Monica," Vomit tux? Who vomited ony'know what, what you up to Joe?"
0,season5,504pbs,Joey," Well, I'm doing this telethon thing on TV and my agent got me a job as
co-host!"
0,season5,504pbs,Monica, Oh that's great!
0,season5,504pbs,Joey," A little uh, good deed for PBS and a little TV exposure, now that's the
kind of math Joey likes to do!"
0,season5,504pbs,Phoebe," Ugh, PBS!"
0,season5,504pbs,Monica, What's wrong with PBS?
0,season5,504pbs,Phoebe," Ugh, what's right with them?"
0,season5,504pbs,Joey," Why dont you like PBS, Pheebs?"
0,season5,504pbs,Phoebe," Okay, 'cause right after my mom killed herself, I was just in this
really bad place, y'know personally. So, I just thought that it'd make me feel better if I
wrote to <i>Sesame Street</i>, 'cause they were so nice when I was a little kid! No one
ever wrote back."
0,season5,504pbs,Chandler, Well y'know a lot of those Muppets don't have thumbs.
0,season5,504pbs,Phoebe," All I got was a lousy key chain! And by that time I was living in a box.
I didn't have keys!"
0,season5,504pbs,Joey," I'm sorry Pheebs, I just, y'know, I just wanted to do a good deed.
Like-like you did with the babies."
0,season5,504pbs,Phoebe," This isn't a good deed, you just wanted to get on TV! This is totally
selfish."
0,season5,504pbs,Joey," Whoa! Whoa! Whoa! What about you, having those babies for your brother?
Talk about selfish!"
0,season5,504pbs,Phoebe, What-what are you talking about?!
0,season5,504pbs,Joey," Well, yeah, it was a really nice thing and all, but it made you feel
really good right?"
0,season5,504pbs,Phoebe, Yeah. So?
0,season5,504pbs,Joey," It made you feel good, so that makes it selfish. Look, there's no
unselfish good deeds, sorry."
0,season5,504pbs,Phoebe, Yes there are! There are totally good deeds that are selfless.
0,season5,504pbs,Joey," Well, may I ask for one example?"
0,season5,504pbs,Phoebe," Yeah, it's Y'know there'sno you may not!"
0,season5,504pbs,Joey, That's because all people are selfish.
0,season5,504pbs,Phoebe, Are you calling me selfish?!
0,season5,504pbs,Joey," Are you calling you people? (Chandler rolls his eyes.) Yeah, well sorry to
burst that bubble, Pheebs, but selfless good deeds don't exist. Okay? And you the deal on
Santa Clause right?"
0,season5,504pbs,Phoebe," I'm gonna find a selfless good dead. I'm gonna beat you, you evil
genius."
0,season5,504pbs,Ross, (on phone) Hello.
0,season5,504pbs,Emily," (on phone from London) Hello, Ross?"
0,season5,504pbs,Ross," Emily? Emily! Oh my God! Oh my God, it's Emily! (He picks up a lamp and
hands it to Chandler, for no reason.) It's Emily everyone! Shush-shush-shhst! (to Emily)
Hi!"
0,season5,504pbs,Emily," Ross, I'm only ringing to say stop harassing my relatives. Good-bye!"
0,season5,504pbs,Ross," No wait! Look, wait! Okay, you can hang up, but I'm gonna keep calling!
I'm gonna, I'm gonna call everyone in England if that's what it takes to get you to talk
to me!"
0,season5,504pbs,Emily, Really? About what?
0,season5,504pbs,Ross," Look you're my wife. We're-we're married. Y'know? I-I love you. I-I really
miss you."
0,season5,504pbs,Emily," I miss you to. Well, at least I think I do."
0,season5,504pbs,Ross," (to the gang, whispering) She's talking."
0,season5,504pbs,All," (subdued) Yay! (He motions for them to keep quiet, including Chandler who
is still holding the lamp Ross handed him, before he goes off to talk to Emily in
private.)"
0,season5,504pbs,Phoebe," Hey, Joey, when you said the deal with Santa Clause, you meant?"
0,season5,504pbs,Joey, That he doesn't exist.
0,season5,504pbs,Phoebe, Right. (She turns and opens her eyes in shock.)
0,season5,504pbs,Rachel," So Chandler, have you heard about Monica's secret boyfriend?"
0,season5,504pbs,Chandler," Uhh, yeah. She uh, she uh, she uh might've mentioned him."
0,season5,504pbs,Rachel," So Mon, when are we gonna meet this new secret waiter man?"
0,season5,504pbs,Monica," Ohh, he's really shy. I-I dont think he's up to meeting everyone
yet."
0,season5,504pbs,Chandler," Yeah, I don't think he's up to meeting everyone yet."
0,season5,504pbs,Rachel," I dont care! I wanna meet this guy who's the best sex she ever
had!"
0,season5,504pbs,Chandler, Really?! That's what you heard? (To Monica) You said that?
0,season5,504pbs,Monica, I might've said that. (Chandler laughs.) Why is that funny?
0,season5,504pbs,Chandler," Because I'm very happy for him! (To Monica) And you, you lucky
dog!"
0,season5,504pbs,Ross, (entering) Hi!
0,season5,504pbs,Monica, Hey!
0,season5,504pbs,Ross," Well, Emily's willing to work on the relationship."
0,season5,504pbs,Chandler, Yes!
0,season5,504pbs,Monica, That's great!
0,season5,504pbs,Ross, In London!
0,season5,504pbs,Monica, What?!
0,season5,504pbs,Ross, She wants me to move to London.
0,season5,504pbs,Monica, But you live here! (Ross rolls his eyes.) You know that.
0,season5,504pbs,Rachel, What-what-what are you gonna do?
0,season5,504pbs,Ross," I bet if I talk to Carol and Susan I can convince them to move to London
with Ben."
0,season5,504pbs,Monica," Yeah, I'm sure your ex-wife will be more than happy to move to another
country so you can patch things up with your new wife."
0,season5,504pbs,Ross, It could happen.
0,season5,504pbs,Joey, (To the pledge volunteers) How ya doin'? Welcome. Good to see ya!
0,season5,504pbs,Stage Director, This will be your phone.
0,season5,504pbs,Joey," That's great. But uh, I'm not really expecting a lot of calls."
0,season5,504pbs,Stage Director, No you answer it and take pledges.
0,season5,504pbs,Joey, But I'm the host!
0,season5,504pbs,Stage Director," No, Gary Collins is the host. You'll be answering the phones."
0,season5,504pbs,Joey," You don't seem to understand. See, I was Dr. Drake Remoray."
0,season5,504pbs,Stage Director," Well, here's your phone doctor. (She walks away.)"
0,season5,504pbs,Phoebe," I cannot believe I can't find a selfless good deed! Y'know that old guy
that lives next to me? Well, I snuck over there and-and raked up all the leaves on his
front stoop. But he caught me and force-fed me cider and cookies. Then I felt wonderful.
That old jackass!"
0,season5,504pbs,Rachel, Maybe Joey's right. Maybe all good deeds are selfish.
0,season5,504pbs,Phoebe," I will find a selfless good deed! 'Cause I just gave birth to three
children and I will not let them be raised in a world where Joey is right!"
0,season5,504pbs,Chandler," (entering) Hey, Monica? Can I ask you a cooking question?"
0,season5,504pbs,Monica, Sure!
0,season5,504pbs,Chandler," If you're cooking on the stove, does that mean that your new secret
boyfriend is better in bed than Richard?"
0,season5,504pbs,Rachel, Chandler! (Pause) Is he?
0,season5,504pbs,Monica," Well, y'know I-I-I think I'm gonna respect the privacy of my new secret
boyfriend."
0,season5,504pbs,Chandler," Why?! I mean if this guy was me and it was me who had
learned that it was me who was the best you'd ever had, I'd be going like this. (He
jumps up onto the table and starts doing his happy dance.)"
0,season5,504pbs,Ross," All right Emily, as much as I love you, I'm sorry, I can't move to London
without Ben."
0,season5,504pbs,Emily, I understand that would be difficult.
0,season5,504pbs,Ross," Yeah, would you please consider moving here? I mean you were gonna
move here anyway, why can't you just do that?"
0,season5,504pbs,Emily," I don't know, it's just"
0,season5,504pbs,Ross," Oh-oh-okay, but-but I know, that even though I've been a-a complete
idiot up 'til now, I mean, I mean you-you-you have to come here. You have to come here so
we can work this out."
0,season5,504pbs,Emily, All right.
0,season5,504pbs,Ross," All right, did you just say all right?"
0,season5,504pbs,Emily, I did. Now I'm the idiot.
0,season5,504pbs,Ross," Oh, Emily that is, that is so great. It's gonna be so great! We're gonna
be like-like-like two idiots in love!"
0,season5,504pbs,Emily," Ross, there's one thing that really scares me still."
0,season5,504pbs,Ross," Yes, tell me."
0,season5,504pbs,Emily," Well, you have to understand how humiliating it was for me up on that
altar in front of my entire family, all my friends."
0,season5,504pbs,Ross," I know. I am, I am so sorry."
0,season5,504pbs,Emily," And then after decided to forgive you, seeing you at the airport catching
our plane with her."
0,season5,504pbs,Ross," Again, very sorry."
0,season5,504pbs,Emily," I mean, I can't-I can't be in the same room as her! It drives me mad just
thinking of you being in the same room as her!"
0,season5,504pbs,Ross," Emily, there is nothing between Rachel and me. Okay? I love you."
0,season5,504pbs,Emily, All right. I'll come to New York and we'll try and make this work.
0,season5,504pbs,Ross, Oh that is so great! That's
0,season5,504pbs,Emily, (interrupting him) As long as you don't see Rachel anymore.
0,season5,504pbs,Ross," So I asked Emily if she would come to New York, and she said yes."
0,season5,504pbs,Chandler, Yes!
0,season5,504pbs,Phoebe, Ooh-ohh!
0,season5,504pbs,Monica, Great!
0,season5,504pbs,Ross, No-no-no! Only if I promise never to see Rachel again.
0,season5,504pbs,Phoebe, Why?
0,season5,504pbs,Monica, What?! You can'twhat did you tell her?
0,season5,504pbs,Ross," I told her I'd have to think about it. I mean, how the hell am I supposed
to make this kind of a decision? (They're all quiet.) I'm actually asking you!"
0,season5,504pbs,Chandler," Well, you can't just not see Rachel anymore, she's one of your best
friends."
0,season5,504pbs,Monica," Yeah! But, he can't not exactly see Emily, I mean that's his wife."
0,season5,504pbs,Phoebe, Yeah.
0,season5,504pbs,Chandler, That's true!
0,season5,504pbs,Phoebe," Yeah, but you've known Rachel since High School and you cannot just cut
her out of your life."
0,season5,504pbs,Chandler, That's true!
0,season5,504pbs,Monica," No, you cannot."
0,season5,504pbs,Ross," Thanks for the help, problem solved. (Wipes his hands.)"
0,season5,504pbs,Monica, (answering it) Hello.
0,season5,504pbs,Joey, (on phone) Hey Mon!
0,season5,504pbs,Monica," Oh hey Joey! We've been watching all day, when are you gonna be on TV?"
0,season5,504pbs,Joey," See, there was kind of a mix up in my agent's office, but I'm still on TV
and that's good exposure. "
0,season5,504pbs,Monica, (Looking at the TV) You're not on TV.
0,season5,504pbs,Joey," Oh, uh, okay, how, how about now? (He waves his hand in front of the woman
next to him and you can now see his arm on TV.)"
0,season5,504pbs,Chandler," Hey, there he is! There he is!"
0,season5,504pbs,Joey, Hello New York! (The woman bats his hand out of the way.)
0,season5,504pbs,Emeril," (on TV.) Now maybe you just like wanna but the whole duck in there! Who
cares, y'know? Now I got the legs"
0,season5,504pbs,Chandler," How many times have I told you guys, you never watch the
cooking channel!"
0,season5,504pbs,Monica, (entering) Hi Chandler.
0,season5,504pbs,Chandler, Hey!
0,season5,504pbs,Monica," Uh, listen, I need that broiling pan that Joey borrowed the other day."
0,season5,504pbs,Chandler," Oh that was yours? Uh, yeah, we used it when the duck was throwing up
caterpillars. "
0,season5,504pbs,Monica," <i>William Sonoma</i>, fall catalog, Page 27."
0,season5,504pbs,Chandler," Expect it in 4-6 weeks. (She starts to leave.) Umm, hey, umm, Joey's
gonna be at the telethon for the rest of the day, we have the whole place to ourselves."
0,season5,504pbs,Monica," Yeah, so?"
0,season5,504pbs,Chandler," Well I just, thought maybe you'd wanna book some time with the best
you'd ever had."
0,season5,504pbs,Monica," Y'know what, champ? I think I'll pass."
0,season5,504pbs,Chandler, Why?
0,season5,504pbs,Monica," Why? (She hops into the living room and imitates Chandler's happy
dance.)"
0,season5,504pbs,Chandler, What's your point?
0,season5,504pbs,Joey, (in a bored voice) PBS telethon.
0,season5,504pbs,Phoebe," (on phone from Central Perk) Hey Joey, I just wanted to let you know
that I found a selfless good deed. I just went down to the park and I let a bee sting me."
0,season5,504pbs,Joey, What?! What good is that gonna do anybody?
0,season5,504pbs,Phoebe," Well, it helps the bee look tough in front of his bee friends. The bee
is happy and I am definitely not."
0,season5,504pbs,Joey," Now, y'know the bee probably died after he stung ya."
0,season5,504pbs,Phoebe," (Thinks for a moment.) Aw, dammit! (Slams the phone down.)"
0,season5,504pbs,Stage Director, Back on in 30 seconds people!
0,season5,504pbs,Joey," Hey, excuse me, would you mind switching with me?"
0,season5,504pbs,PBS Volunteer," Hey, no way, I'm in the shot man."
0,season5,504pbs,Joey, Come on man! You've been here all day!
0,season5,504pbs,PBS Volunteer," Yeah, I-I'm taking pledges here, eh?"
0,season5,504pbs,Stage Director," We're on in 3, 2, (points to Gary Collins.)"
0,season5,504pbs,Gary Collins," Welcome back to our fall telethon. Now if you've been enjoying the
performance of <i>Cirque Du Soleil</i>,<i> </i>(As he is speaking, Joey and the volunteer
getting into a shoving match.) and you'd like to see more of the same kind of programming,
it's very simple. All you have to do (Joey is knocked down.) is call in your pledge and at
that time tell the operator, one of our volunteers, what kind of programming you'd like
to (Just as the volunteer sits down, Joey pulls him to the ground.)"
0,season5,504pbs,Ross," (entering) Okay, that's it. I cannot make this decision! It is too
difficult, so I'm just gonna leave it entirely to the gods of fate. (He holds up and
starts shaking a)"
0,season5,504pbs,Monica," A Magic Eight ball?! You can't be serious, you can't make this decision
with a toy!"
0,season5,504pbs,Phoebe," Ooh, it's not a toy."
0,season5,504pbs,Ross," Well, I don't know what else to do. I mean, I either keep my wife and lose
one of my-my-my best friends or I keep my friend and get divorced the second time before
I'm 30! So-so if anyone has-has a better suggestion, let's hear it! 'Cause I-I got
nothing! All right, don't be shy, any suggestion will do. (There are none.) Okay then.
Here we go. Magic 8 Ball, should I never see Rachel again? (He turns it over and reads the
answer) Ask again later. Later is not good enough. (He shakes it up again and reads the
answer.) Ask again later. What the hell! This is broken! It-it is broken!"
0,season5,504pbs,Monica," All right, let me see. (She grabs the 8 ball.) Will Chandler have sex
tonight? (Reads the answer.) Don't count on it. Seems like it works to me."
0,season5,504pbs,Joey, (in an unenthusiastic voice) PBS Telethon.
0,season5,504pbs,Phoebe, (on phone) Hi Joey.
0,season5,504pbs,Joey, Hey Pheebs!
0,season5,504pbs,Phoebe, I would like to make a pledge. I would like to donate $200.
0,season5,504pbs,Joey," $200? Are you sure Pheebs? I mean, after what <i>Sesame Street</i> did to
ya?"
0,season5,504pbs,Phoebe," Oh, I'm still mad at them but I also now that they bring happiness to
lots of kids who's moms didn't kill themselves, so by supporting them, I'm doing a good
thing, but I'm not happy about it. So there, a selfless good deed."
0,season5,504pbs,Joey, And you don't a little good about donating the money?
0,season5,504pbs,Phoebe," No, it sucks. I was saving up to buy a hamster."
0,season5,504pbs,Joey," A hamster? What, those things are like 10 bucks."
0,season5,504pbs,Phoebe," Yeah, not the one I had my eye on."
0,season5,504pbs,Gary Collins," (on TV.) It looks like we have surpassed last year's pledge total!
Thank you viewers! The pledge that did it was taken by one of our volunteers(He
walks over to where Joey is sitting.) Oh boy! And may I say one of our sharpest dressed
volunteers, (Joey stands up.) Mr. Joseph Tribbiani!"
0,season5,504pbs,Phoebe," Oh, look-look, Joey's on TV! Isn't that great? My pledge got Joey on TV!
Oh that makes me feelOh no! (Realizes that her deed made her happy and therefore
it's selfish and covers her mouth in horror.)"
0,season5,504pbs,Chandler," (entering) Look, maybe I got carried away before. But there's
something you gotta know. If I'm the best, it's only because you've made me the best."
0,season5,504pbs,Monica, Keep talking.
0,season5,504pbs,Chandler," I mean I was nothing before you. Call the other girls and ask. Which
wouldn't take long. But when I'm with you, and we're together, OHMYGOD."
0,season5,504pbs,Monica, Really?
0,season5,504pbs,Chandler," Oh-aw my God! Now, I understand if you never want to sleep with me
again, but that would be wrong. We're too good! We owe it, to sex!"
0,season5,504pbs,Monica," Well, if we owe it? (She throws down her cleaning stuff and jumps into
his arms.) Oh my When is Joey gonna be home?"
0,season5,504pbs,Chandler," Well, I was kinda hoping we could do this without him. (She starts to
take off her latex gloves.) Oh no-no-no, leave the gloves on."
0,season5,504pbs,Monica," But, I just cleaned the bathroom."
0,season5,504pbs,Chandler," Yeah, why don't we lose the gloves."
0,season5,504pbs,Monica, Yeah. (She takes them off.)
0,season5,504pbs,Chandler," All right, let's show them how it's done."
0,season5,504pbs,Monica, Okay.
0,season5,504pbs,Monica, Ow!
0,season5,504pbs,Chandler, Y'know that wasn't part of it?
0,season5,504pbs,Monica, I know!
0,season5,504pbs,Rachel, (entering) Hi! Are you ready? We're gonna be late!
0,season5,504pbs,Ross, For what?
0,season5,504pbs,Rachel, For Stella! Remember? She's gettin' her grove back in like 20 minutes.
0,season5,504pbs,Ross," Yeah, I uh, totally forgot about that. You mind if I take a rain check?
I'm waiting for a call from Emily."
0,season5,504pbs,Rachel," Sure. I guess. Hey, I hear you don't have to go to London. Yay!"
0,season5,504pbs,Ross," It's not that easy, there's still a lot of relationship stuff."
0,season5,504pbs,Rachel, Like what?
0,season5,504pbs,Ross, Just stuff. Y'know kinda what Emily wants.
0,season5,504pbs,Rachel," Well, why don't you talk to me about it, maybe I can help."
0,season5,504pbs,Ross," No. No. You-you can't help. I mean, I kinda have to do this without your
help."
0,season5,504pbs,Rachel," Well, I-I know you can do that too. I'm just, I'm just saying if you
need somebody to talk to Hi!"
0,season5,504pbs,Ross, Thanks.
0,season5,504pbs,Rachel," Ross? Look, whatever this relationship stuff that Emily wants, just give
it to her. Come on, the bottom line here is that you love her. So just fix whatever she
wants fixed. Just do it. (The phone starts ringing.) I mean, you're gonna have to
try. You'll just gonna hate yourself if you don't. (The phone keeps ringing.) Oh come on
answer it! It's driving me crazy!"
0,season5,504pbs,Ross," (answering the phone.) Hello. (Listens) Hi sweetie. (Listens.) Good. Look
umm, yes I've been thinking about that thing that you wanted me to do and, I can do it.
(Rachel gives him a thumbs up.) So will you come to New York? (Rachel wants to know what
she said, and he gives her a thumbs up and she goes over and hugs him. All the time not
knowing what's going on.)"
0,season5,504pbs,Monica, Never done that before.
0,season5,504pbs,Chandler, Nope.
0,season5,505kips,Monica, (quietly) Hi!
0,season5,505kips,Chandler, (quietly) Hi! (They both start kissing.)
0,season5,505kips,Joey, Monica? What time is it?
0,season5,505kips,Chandler," Uhh, 9. (He pushes the clock into the sink.)"
0,season5,505kips,Joey, But it's dark out.
0,season5,505kips,Monica," Well that's because you always sleep to noon, silly! This is what 9
looks like."
0,season5,505kips,Joey," I guess I'll get washed up then. Watch that sunrise. (He goes into the
bathroom.)"
0,season5,505kips,Monica, I'm really getting tired of sneaking around.
0,season5,505kips,Chandler," I know, me too. Hey! Y'know what if we went away for a whole weekend?
Y'know we'd have no interruptions and we could be naked the entire time."
0,season5,505kips,Monica, All weekend? That's a whole lotta naked.
0,season5,505kips,Chandler," Yeah, I can say that I have a conference and you can say you have a
chef thing."
0,season5,505kips,Monica," Ohh, I've always wanted to go to this culinary fair that they have in
Jersey!"
0,season5,505kips,Chandler," Okay, y'know your not though. Let's go. (He starts for his bedroom.)"
0,season5,505kips,Monica, Wait! What about Joey?
0,season5,505kips,Monica," (entering from her room) Hey, guess what I'm doing this weekend! I'm
going to this culinary fair in New Jersey."
0,season5,505kips,Phoebe," Oh weird, Chandler just told us he's got a conference there!"
0,season5,505kips,Monica," Oh now that-that-that's funny, it seems like Chandler's conference
could've been in Connecticut or Vermont."
0,season5,505kips,Chandler," I'm not in charge of where the conference is held. Do you want people
to think it's a fake conference? It's a real conference."
0,season5,505kips,Ross, (entering) Hey.
0,season5,505kips,Joey, Hey!
0,season5,505kips,Monica, Hey.
0,season5,505kips,Ross, Is Rachel here? I gotta talk to her.
0,season5,505kips,Monica," No, she's out shopping."
0,season5,505kips,Ross, Damn!
0,season5,505kips,Chandler, What's going on?
0,season5,505kips,Ross," I told Emily to come. And I just need to y'know, talk to Rachel about it."
0,season5,505kips,Phoebe," Wait a minute! So when Emily comes you're just, you're not gonna see
Rachel anymore?"
0,season5,505kips,Ross," Well look, I'm just trying to focus on the ""I get to see my
wife,"" part, all right? And not the part that makes me do this. (He takes a big swig
of <i>Pepto Bismol</i>.)"
0,season5,505kips,Monica," Wow, so you guys are, you're never gonna be in the same room together?
How is that even gonna work?"
0,season5,505kips,Ross, I have no idea. I mean But-but I assure you I will figure it out.
0,season5,505kips,Joey," Doesnt seem like it's going to work, I mean"
0,season5,505kips,Rachel," (entering) Hi, guys!"
0,season5,505kips,Joey, Hi!
0,season5,505kips,Chandler," Uh, hey!"
0,season5,505kips,Rachel, What's going on?
0,season5,505kips,Chandler, We're flipping Monica's mattress.
0,season5,505kips,Joey," So I'm thinking, basically we pick it up and then we flip it."
0,season5,505kips,Phoebe, Yeah that's better than my way.
0,season5,505kips,Rachel," Oh okay, hey guys, would you flip mine too?"
0,season5,505kips,Chandler," Aww, man! (They go into Monica's room.)"
0,season5,505kips,Rachel, (going through the mail) Oh look! A letter from my mom.
